over_details,live_forecasts,win_probabilities,venue,matches_played,total_runs,total_wickets,balls_bowled,average_runs_per_wicket,average_runs_per_over
Over 20 • CSK 196/8,GT won by 35 runs,GT 100%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 1 • GT 14/0,Live Forecast: GT 175,CSK 52.48%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 2 • GT 21/0,Live Forecast: GT 173,CSK 54.66%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 3 • GT 32/0,Live Forecast: GT 178,GT 50.81%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 4 • GT 43/0,Live Forecast: GT 184,GT 57.38%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 5 • GT 46/0,Live Forecast: GT 175,CSK 52.48%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 6 • GT 58/0,Live Forecast: GT 183,GT 56.3%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 7 • GT 72/0,Live Forecast: GT 188,GT 61.66%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 8 • GT 79/0,Live Forecast: GT 204,GT 76.68%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 9 • GT 94/0,Live Forecast: GT 218,GT 86.02%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 10 • GT 107/0,Live Forecast: GT 219,GT 86.55%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 11 • GT 130/0,Live Forecast: GT 250,GT 96.21%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 12 • GT 143/0,Live Forecast: GT 253,GT 96.66%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 13 • GT 160/0,Live Forecast: GT 255,GT 96.93%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 14 • GT 179/0,Live Forecast: GT 260,GT 97.52%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 15 • GT 190/0,Live Forecast: GT 252,GT 96.51%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 16 • GT 196/0,Live Forecast: GT 245,GT 95.32%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 17 • GT 209/0,Live Forecast: GT 245,GT 95.32%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 18 • GT 213/2,Sai Sudharsan c Dube b Deshpande 103 (51b 5x4 7x6 84m) SR: 201.96;W;Shubman Gill c Jadeja b Deshpande 104 (55b 9x4 6x6 89m) SR: 189.09;W;Live Forecast: GT 234,GT 92.61%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 19 • GT 219/2,Live Forecast: GT 229,GT 90.95%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 20 • GT 231/3,M Shahrukh Khan run out (Ravindra/Simarjeet Singh) 2 (3b 0x4 0x6 12m) SR: 66.66;W;Live Forecast: GT 231,GT 91.65%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 1 • CSK 2/1,Rachin Ravindra run out (Miller) 1 (2b 0x4 0x6 5m) SR: 50;W;CSK needed 230 runs from 114 balls,GT 93.68%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 2 • CSK 3/2,Ajinkya Rahane c Tewatia b Sandeep Warrier 1 (5b 0x4 0x6 6m) SR: 20;W;CSK needed 229 runs from 108 balls,GT 98.01%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 3 • CSK 10/3,Ruturaj Gaikwad c Rashid Khan b Yadav 0 (3b 0x4 0x6 11m) SR: 0;W;CSK needed 222 runs from 102 balls,GT 98.78%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 4 • CSK 22/3,CSK needed 210 runs from 96 balls,GT 98.38%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 5 • CSK 33/3,CSK needed 199 runs from 90 balls,GT 98.13%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 6 • CSK 43/3,CSK needed 189 runs from 84 balls,GT 98.08%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 7 • CSK 58/3,CSK needed 174 runs from 78 balls,GT 96.74%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 8 • CSK 72/3,CSK needed 160 runs from 72 balls,GT 94.59%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 9 • CSK 77/3,CSK needed 155 runs from 66 balls,GT 96.13%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 10 • CSK 86/3,CSK needed 146 runs from 60 balls,GT 98%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 11 • CSK 106/3,CSK needed 126 runs from 54 balls,GT 94.28%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 12 • CSK 119/3,CSK needed 113 runs from 48 balls,GT 90.33%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 13 • CSK 125/4,Daryl Mitchell c Shahrukh Khan b Sharma 63 (34b 7x4 3x6 56m) SR: 185.29;W;CSK needed 107 runs from 42 balls,GT 97.73%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 14 • CSK 134/4,CSK needed 98 runs from 36 balls,GT 98.81%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 15 • CSK 143/5,Moeen Ali c Noor Ahmad b Sharma 56 (36b 4x4 4x6 58m) SR: 155.55;W;CSK needed 89 runs from 30 balls,GT 99.45%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 16 • CSK 162/5,CSK needed 70 runs from 24 balls,GT 98.7%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 17 • CSK 168/6,Shivam Dube c Noor Ahmad b Sharma 21 (13b 2x4 1x6 25m) SR: 161.53;W;CSK needed 64 runs from 18 balls,GT 99.73%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 18 • CSK 170/8,Ravindra Jadeja c Miller b Rashid Khan 18 (10b 2x4 1x6 18m) SR: 180;W;Mitchell Santner b Rashid Khan 0 (2b 0x4 0x6 1m) SR: 0;W;CSK needed 62 runs from 12 balls,GT 99.99%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
Over 19 • CSK 180/8,CSK needed 52 runs from 6 balls,GT 99.99%,"Narendra Modi Stadium, Ahmedabad",67,20964,811,15189,25.84,8.28
